World grid size: W = 10, H = 10
Pill density: 50%
Random number generator seed: 1449433952120
Number of runs: 30
Number of fitness evaluations per run: 2000
PacMan population Size: 300
PacMan offspring size: 50
PacMan parent selection method: fps
PacMan survival selection method: k-tournament w/o replacement
Tournament size for PacMan survival selection:: 20
PacMan mutation probability: 0.05
PacMan parsimony pressure penalty coefficient: 6
Ghosts population Size: 300
Ghosts offspring size: 50
Ghosts parent selection method: fps
Ghosts survival selection method: k-tournament w/o replacement
Tournament size for ghosts survival selection:: 20
Ghosts mutation probability: 0.05
Ghosts parsimony pressure penalty coefficient: 6

Result Log

Run 1
300	17.58	152.0
350	26.43	155.5
400	34.16	155.5
450	42.63	155.5
500	51.11	155.5
550	57.62	155.5
600	64.21	155.5
650	69.37	155.5
700	74.67	155.5
750	79.63	155.5
800	82.64	155.5
850	87.1	155.5
900	91.82	155.5
950	95.43	155.5
1000	98.25	155.5
1050	100.83	155.5
1100	103.3	155.5
1150	105.99	155.5
1200	108.11	155.5
1250	110.54	155.5
1300	112.89	155.5
1350	114.69	155.5
1400	116.61	156.33
1450	118.25	156.33
1500	119.84	156.33
1550	121.2	156.33
1600	122.65	156.33
1650	123.73	156.33
1700	124.73	156.33
1750	126.0	156.33
1800	127.7	156.67
1850	128.75	156.67
1900	129.64	156.75
1950	130.99	156.75
2000	131.82	156.75

Run 2
300	16.31	110.0
350	24.27	118.5
400	32.05	157.5
450	41.15	160.0
500	49.19	160.0
550	56.89	160.0
600	63.51	160.0
650	69.11	160.0
700	74.53	160.0
750	80.3	160.0
800	84.31	160.0
850	89.4	160.0
900	93.9	160.0
950	97.22	160.0
1000	100.41	160.0
1050	103.24	160.0
1100	106.52	160.0
1150	109.35	160.0
1200	111.33	160.0
1250	113.05	160.0
1300	114.93	160.0
1350	116.93	160.0
1400	118.6	160.0
1450	120.53	160.0
1500	121.58	160.0
1550	122.92	160.0
1600	123.96	160.0
1650	124.9	160.0
1700	125.52	160.0
1750	126.46	160.0
1800	127.53	160.0
1850	128.68	160.0
1900	129.47	160.0
1950	130.56	160.0
2000	131.39	160.0

Run 3
300	16.31	110.0
350	24.27	118.5
400	32.05	157.5
450	41.15	160.0
500	49.19	160.0
550	56.89	160.0
600	63.51	160.0
650	69.11	160.0
700	74.53	160.0
750	80.3	160.0
800	84.31	160.0
850	89.4	160.0
900	93.9	160.0
950	97.22	160.0
1000	100.41	160.0
1050	103.24	160.0
1100	106.52	160.0
1150	109.35	160.0
1200	111.33	160.0
1250	113.05	160.0
1300	114.93	160.0
1350	116.93	160.0
1400	118.6	160.0
1450	120.53	160.0
1500	121.58	160.0
1550	122.92	160.0
1600	123.96	160.0
1650	124.9	160.0
1700	125.52	160.0
1750	126.46	160.0
1800	127.53	160.0
1850	128.68	160.0
1900	129.47	160.0
1950	130.56	160.0
2000	131.39	160.0

Run 4
300	17.58	152.0
350	26.43	155.5
400	34.16	155.5
450	42.63	155.5
500	51.11	155.5
550	57.62	155.5
600	64.21	155.5
650	69.37	155.5
700	74.67	155.5
750	79.63	155.5
800	82.64	155.5
850	87.1	155.5
900	91.82	155.5
950	95.43	155.5
1000	98.25	155.5
1050	100.83	155.5
1100	103.3	155.5
1150	105.99	155.5
1200	108.11	155.5
1250	110.54	155.5
1300	112.89	155.5
1350	114.69	155.5
1400	116.61	156.33
1450	118.25	156.33
1500	119.84	156.33
1550	121.2	156.33
1600	122.65	156.33
1650	123.73	156.33
1700	124.73	156.33
1750	126.0	156.33
1800	127.7	156.67
1850	128.75	156.67
1900	129.64	156.75
1950	130.99	156.75
2000	131.82	156.75

Run 5
300	16.31	110.0
350	24.27	118.5
400	32.05	157.5
450	41.15	160.0
500	49.19	160.0
550	56.89	160.0
600	63.51	160.0
650	69.11	160.0
700	74.53	160.0
750	80.3	160.0
800	84.31	160.0
850	89.4	160.0
900	93.9	160.0
950	97.22	160.0
1000	100.41	160.0
1050	103.24	160.0
1100	106.52	160.0
1150	109.35	160.0
1200	111.33	160.0
1250	113.05	160.0
1300	114.93	160.0
1350	116.93	160.0
1400	118.6	160.0
1450	120.53	160.0
1500	121.58	160.0
1550	122.92	160.0
1600	123.96	160.0
1650	124.9	160.0
1700	125.52	160.0
1750	126.46	160.0
1800	127.53	160.0
1850	128.68	160.0
1900	129.47	160.0
1950	130.56	160.0
2000	131.39	160.0

Run 6
300	16.31	110.0
350	24.27	118.5
400	32.05	157.5
450	41.15	160.0
500	49.19	160.0
550	56.89	160.0
600	63.51	160.0
650	69.11	160.0
700	74.53	160.0
750	80.3	160.0
800	84.31	160.0
850	89.4	160.0
900	93.9	160.0
950	97.22	160.0
1000	100.41	160.0
1050	103.24	160.0
1100	106.52	160.0
1150	109.35	160.0
1200	111.33	160.0
1250	113.05	160.0
1300	114.93	160.0
1350	116.93	160.0
1400	118.6	160.0
1450	120.53	160.0
1500	121.58	160.0
1550	122.92	160.0
1600	123.96	160.0
1650	124.9	160.0
1700	125.52	160.0
1750	126.46	160.0
1800	127.53	160.0
1850	128.68	160.0
1900	129.47	160.0
1950	130.56	160.0
2000	131.39	160.0

Run 7
300	17.58	152.0
350	26.43	155.5
400	34.16	155.5
450	42.63	155.5
500	51.11	155.5
550	57.62	155.5
600	64.21	155.5
650	69.37	155.5
700	74.67	155.5
750	79.63	155.5
800	82.64	155.5
850	87.1	155.5
900	91.82	155.5
950	95.43	155.5
1000	98.25	155.5
1050	100.83	155.5
1100	103.3	155.5
1150	105.99	155.5
1200	108.11	155.5
1250	110.54	155.5
1300	112.89	155.5
1350	114.69	155.5
1400	116.61	156.33
1450	118.25	156.33
1500	119.84	156.33
1550	121.2	156.33
1600	122.65	156.33
1650	123.73	156.33
1700	124.73	156.33
1750	126.0	156.33
1800	127.7	156.67
1850	128.75	156.67
1900	129.64	156.75
1950	130.99	156.75
2000	131.82	156.75

Run 8
300	16.31	110.0
350	24.27	118.5
400	32.05	157.5
450	41.15	160.0
500	49.19	160.0
550	56.89	160.0
600	63.51	160.0
650	69.11	160.0
700	74.53	160.0
750	80.3	160.0
800	84.31	160.0
850	89.4	160.0
900	93.9	160.0
950	97.22	160.0
1000	100.41	160.0
1050	103.24	160.0
1100	106.52	160.0
1150	109.35	160.0
1200	111.33	160.0
1250	113.05	160.0
1300	114.93	160.0
1350	116.93	160.0
1400	118.6	160.0
1450	120.53	160.0
1500	121.58	160.0
1550	122.92	160.0
1600	123.96	160.0
1650	124.9	160.0
1700	125.52	160.0
1750	126.46	160.0
1800	127.53	160.0
1850	128.68	160.0
1900	129.47	160.0
1950	130.56	160.0
2000	131.39	160.0

Run 9
300	16.31	110.0
350	24.27	118.5
400	32.05	157.5
450	41.15	160.0
500	49.19	160.0
550	56.89	160.0
600	63.51	160.0
650	69.11	160.0
700	74.53	160.0
750	80.3	160.0
800	84.31	160.0
850	89.4	160.0
900	93.9	160.0
950	97.22	160.0
1000	100.41	160.0
1050	103.24	160.0
1100	106.52	160.0
1150	109.35	160.0
1200	111.33	160.0
1250	113.05	160.0
1300	114.93	160.0
1350	116.93	160.0
1400	118.6	160.0
1450	120.53	160.0
1500	121.58	160.0
1550	122.92	160.0
1600	123.96	160.0
1650	124.9	160.0
1700	125.52	160.0
1750	126.46	160.0
1800	127.53	160.0
1850	128.68	160.0
1900	129.47	160.0
1950	130.56	160.0
2000	131.39	160.0

Run 10
300	17.58	152.0
350	26.43	155.5
400	34.16	155.5
450	42.63	155.5
500	51.11	155.5
550	57.62	155.5
600	64.21	155.5
650	69.37	155.5
700	74.67	155.5
750	79.63	155.5
800	82.64	155.5
850	87.1	155.5
900	91.82	155.5
950	95.43	155.5
1000	98.25	155.5
1050	100.83	155.5
1100	103.3	155.5
1150	105.99	155.5
1200	108.11	155.5
1250	110.54	155.5
1300	112.89	155.5
1350	114.69	155.5
1400	116.61	156.33
1450	118.25	156.33
1500	119.84	156.33
1550	121.2	156.33
1600	122.65	156.33
1650	123.73	156.33
1700	124.73	156.33
1750	126.0	156.33
1800	127.7	156.67
1850	128.75	156.67
1900	129.64	156.75
1950	130.99	156.75
2000	131.82	156.75

Run 11
300	16.31	110.0
350	24.27	118.5
400	32.05	157.5
450	41.15	160.0
500	49.19	160.0
550	56.89	160.0
600	63.51	160.0
650	69.11	160.0
700	74.53	160.0
750	80.3	160.0
800	84.31	160.0
850	89.4	160.0
900	93.9	160.0
950	97.22	160.0
1000	100.41	160.0
1050	103.24	160.0
1100	106.52	160.0
1150	109.35	160.0
1200	111.33	160.0
1250	113.05	160.0
1300	114.93	160.0
1350	116.93	160.0
1400	118.6	160.0
1450	120.53	160.0
1500	121.58	160.0
1550	122.92	160.0
1600	123.96	160.0
1650	124.9	160.0
1700	125.52	160.0
1750	126.46	160.0
1800	127.53	160.0
1850	128.68	160.0
1900	129.47	160.0
1950	130.56	160.0
2000	131.39	160.0

Run 12
300	16.31	110.0
350	24.27	118.5
400	32.05	157.5
450	41.15	160.0
500	49.19	160.0
550	56.89	160.0
600	63.51	160.0
650	69.11	160.0
700	74.53	160.0
750	80.3	160.0
800	84.31	160.0
850	89.4	160.0
900	93.9	160.0
950	97.22	160.0
1000	100.41	160.0
1050	103.24	160.0
1100	106.52	160.0
1150	109.35	160.0
1200	111.33	160.0
1250	113.05	160.0
1300	114.93	160.0
1350	116.93	160.0
1400	118.6	160.0
1450	120.53	160.0
1500	121.58	160.0
1550	122.92	160.0
1600	123.96	160.0
1650	124.9	160.0
1700	125.52	160.0
1750	126.46	160.0
1800	127.53	160.0
1850	128.68	160.0
1900	129.47	160.0
1950	130.56	160.0
2000	131.39	160.0

Run 13
300	17.58	152.0
350	26.43	155.5
400	34.16	155.5
450	42.63	155.5
500	51.11	155.5
550	57.62	155.5
600	64.21	155.5
650	69.37	155.5
700	74.67	155.5
750	79.63	155.5
800	82.64	155.5
850	87.1	155.5
900	91.82	155.5
950	95.43	155.5
1000	98.25	155.5
1050	100.83	155.5
1100	103.3	155.5
1150	105.99	155.5
1200	108.11	155.5
1250	110.54	155.5
1300	112.89	155.5
1350	114.69	155.5
1400	116.61	156.33
1450	118.25	156.33
1500	119.84	156.33
1550	121.2	156.33
1600	122.65	156.33
1650	123.73	156.33
1700	124.73	156.33
1750	126.0	156.33
1800	127.7	156.67
1850	128.75	156.67
1900	129.64	156.75
1950	130.99	156.75
2000	131.82	156.75

Run 14
300	16.31	110.0
350	24.27	118.5
400	32.05	157.5
450	41.15	160.0
500	49.19	160.0
550	56.89	160.0
600	63.51	160.0
650	69.11	160.0
700	74.53	160.0
750	80.3	160.0
800	84.31	160.0
850	89.4	160.0
900	93.9	160.0
950	97.22	160.0
1000	100.41	160.0
1050	103.24	160.0
1100	106.52	160.0
1150	109.35	160.0
1200	111.33	160.0
1250	113.05	160.0
1300	114.93	160.0
1350	116.93	160.0
1400	118.6	160.0
1450	120.53	160.0
1500	121.58	160.0
1550	122.92	160.0
1600	123.96	160.0
1650	124.9	160.0
1700	125.52	160.0
1750	126.46	160.0
1800	127.53	160.0
1850	128.68	160.0
1900	129.47	160.0
1950	130.56	160.0
2000	131.39	160.0

Run 15
300	16.31	110.0
350	24.27	118.5
400	32.05	157.5
450	41.15	160.0
500	49.19	160.0
550	56.89	160.0
600	63.51	160.0
650	69.11	160.0
700	74.53	160.0
750	80.3	160.0
800	84.31	160.0
850	89.4	160.0
900	93.9	160.0
950	97.22	160.0
1000	100.41	160.0
1050	103.24	160.0
1100	106.52	160.0
1150	109.35	160.0
1200	111.33	160.0
1250	113.05	160.0
1300	114.93	160.0
1350	116.93	160.0
1400	118.6	160.0
1450	120.53	160.0
1500	121.58	160.0
1550	122.92	160.0
1600	123.96	160.0
1650	124.9	160.0
1700	125.52	160.0
1750	126.46	160.0
1800	127.53	160.0
1850	128.68	160.0
1900	129.47	160.0
1950	130.56	160.0
2000	131.39	160.0

Run 16
300	17.58	152.0
350	26.43	155.5
400	34.16	155.5
450	42.63	155.5
500	51.11	155.5
550	57.62	155.5
600	64.21	155.5
650	69.37	155.5
700	74.67	155.5
750	79.63	155.5
800	82.64	155.5
850	87.1	155.5
900	91.82	155.5
950	95.43	155.5
1000	98.25	155.5
1050	100.83	155.5
1100	103.3	155.5
1150	105.99	155.5
1200	108.11	155.5
1250	110.54	155.5
1300	112.89	155.5
1350	114.69	155.5
1400	116.61	156.33
1450	118.25	156.33
1500	119.84	156.33
1550	121.2	156.33
1600	122.65	156.33
1650	123.73	156.33
1700	124.73	156.33
1750	126.0	156.33
1800	127.7	156.67
1850	128.75	156.67
1900	129.64	156.75
1950	130.99	156.75
2000	131.82	156.75

Run 17
300	16.31	110.0
350	24.27	118.5
400	32.05	157.5
450	41.15	160.0
500	49.19	160.0
550	56.89	160.0
600	63.51	160.0
650	69.11	160.0
700	74.53	160.0
750	80.3	160.0
800	84.31	160.0
850	89.4	160.0
900	93.9	160.0
950	97.22	160.0
1000	100.41	160.0
1050	103.24	160.0
1100	106.52	160.0
1150	109.35	160.0
1200	111.33	160.0
1250	113.05	160.0
1300	114.93	160.0
1350	116.93	160.0
1400	118.6	160.0
1450	120.53	160.0
1500	121.58	160.0
1550	122.92	160.0
1600	123.96	160.0
1650	124.9	160.0
1700	125.52	160.0
1750	126.46	160.0
1800	127.53	160.0
1850	128.68	160.0
1900	129.47	160.0
1950	130.56	160.0
2000	131.39	160.0

Run 18
300	16.31	110.0
350	24.27	118.5
400	32.05	157.5
450	41.15	160.0
500	49.19	160.0
550	56.89	160.0
600	63.51	160.0
650	69.11	160.0
700	74.53	160.0
750	80.3	160.0
800	84.31	160.0
850	89.4	160.0
900	93.9	160.0
950	97.22	160.0
1000	100.41	160.0
1050	103.24	160.0
1100	106.52	160.0
1150	109.35	160.0
1200	111.33	160.0
1250	113.05	160.0
